0.1,-79.902175,43.254848,237.43
0.2,-79.902175,43.254840,237.19
0.3,-79.902175,43.254840,237.19
0.4,-79.902183,43.254833,237.48
0.5,-79.902183,43.254825,237.33
0.6,-79.902183,43.254817,237.89
0.7,-79.902191,43.254810,237.35
0.8,-79.902191,43.254802,236.92
0.9,-79.902191,43.254795,90.00
1.0,-79.902198,43.254783,236.38
1.1,-79.902198,43.254776,235.89
1.2,-79.902198,43.254768,235.46
1.3,-79.902198,43.254760,236.24
1.4,-79.902206,43.254753,235.78
1.5,-79.902206,43.254753,235.99
1.6,-79.902206,43.254745,235.77
1.7,-79.902214,43.254737,235.30
1.8,-79.902214,43.254726,234.84
1.9,-79.902214,43.254726,235.24
2.0,-79.902221,43.254718,235.63
2.1,-79.902221,43.254711,235.09
2.2,-79.902221,43.254711,235.48
2.3,-79.902229,43.254703,235.26
2.4,-79.902229,43.254703,235.44
2.5,-79.902229,43.254695,234.98
2.6,-79.902236,43.254695,235.16
2.7,-79.902236,43.254688,234.90
2.8,-79.902236,43.254680,235.12
2.9,-79.902236,43.254680,235.08
3.0,-79.902236,43.254673,235.91
3.1,-79.902244,43.254673,235.73
3.2,-79.902244,43.254673,235.33
3.3,-79.902244,43.254661,235.48
3.4,-79.902244,43.254661,235.19
3.5,-79.902244,43.254653,235.26
3.6,-79.902244,43.254653,235.05
3.7,-79.902252,43.254653,235.52
3.8,-79.902252,43.254653,235.19
3.9,-79.902252,43.254646,235.37
4.0,-79.902252,43.254646,235.55
4.1,-79.902259,43.254646,235.48
4.2,-79.902259,43.254646,235.23
4.3,-79.902259,43.254638,235.02
4.4,-79.902259,43.254638,235.17
4.5,-79.902259,43.254638,235.17
4.6,-79.902259,43.254631,235.02
4.7,-79.902267,43.254631,235.38
4.8,-79.902267,43.254631,235.66
4.9,-79.902267,43.254623,235.55
5.0,-79.902267,43.254623,235.30
5.1,-79.902267,43.254623,235.06
5.2,-79.902267,43.254615,235.10
5.3,-79.902267,43.254615,235.74
5.4,-79.902275,43.254615,235.06
5.5,-79.902275,43.254615,235.42
5.6,-79.902275,43.254615,235.70
5.7,-79.902275,43.254604,236.20
5.8,-79.902275,43.254604,235.70
5.9,-79.902275,43.254604,235.85
6.0,-79.902275,43.254604,235.52
6.1,-79.902275,43.254604,236.10
6.2,-79.902275,43.254604,235.67
