0.1,-79.92589, 43.25756,280.44
0.2,-79.92589, 43.25756,279.17
0.3,-79.92589, 43.25756,279.80
0.4,-79.92589, 43.25756,279.56
0.5,-79.92589, 43.25756,279.02
0.6,-79.92589, 43.25756,279.41
0.7,-79.92589, 43.25756,280.60
0.8,-79.92589, 43.25756,280.09
0.9,-79.92589, 43.25756,279.51
1.0,-79.92589, 43.25756,280.15
1.1,-79.92589, 43.25756,279.85
1.2,-79.92589, 43.25756,280.25
1.3,-79.92589, 43.25756,280.44
1.4,-79.92589, 43.25756,279.46
1.5,-79.92589, 43.25756,280.62
1.6,-79.92589, 43.25756,279.71
1.7,-79.92589, 43.25756,278.93
1.8,-79.92589, 43.25756,279.41
1.9,-79.92589, 43.25756,279.31
2.0,-79.92589, 43.25756,279.56
2.1,-79.92589, 43.25756,280.04
2.2,-79.92589, 43.25756,279.61
2.3,-79.92589, 43.25756,280.62
2.4,-79.92589, 43.25756,280.38
2.5,-79.92589, 43.25756,280.15
2.6,-79.92589, 43.25756,279.90
2.7,-79.92589, 43.25756,279.75
2.8,-79.92589, 43.25756,279.65
2.9,-79.92589, 43.25756,280.20
3.0,-79.92589, 43.25756,279.70
3.1,-79.92589, 43.25756,279.80
3.2,-79.92589, 43.25756,279.27
3.3,-79.92589, 43.25756,279.85
3.4,-79.92589, 43.25756,279.66
3.5,-79.92589, 43.25756,279.85
3.6,-79.92589, 43.25756,280.73
3.7,-79.92589, 43.25756,280.15
3.8,-79.92589, 43.25756,279.31
3.9,-79.92589, 43.25756,280.33
4.0,-79.92589, 43.25756,280.49
4.1,-79.92589, 43.25756,279.90
4.2,-79.92589, 43.25756,279.75
4.3,-79.92589, 43.25756,279.80
4.4,-79.92589, 43.25756,280.20
4.5,-79.92589, 43.25756,279.56
4.6,-79.92589, 43.25756,279.75
4.7,-79.92589, 43.25756,279.46
4.8,-79.92589, 43.25756,279.90
4.9,-79.92589, 43.25756,279.61
5.0,-79.92589, 43.25756,279.70
5.1,-79.92589, 43.25756,279.56
5.2,-79.92589, 43.25756,280.15
5.3,-79.92589, 43.25756,279.99
5.4,-79.92589, 43.25756,279.46
5.5,-79.92589, 43.25756,279.17
5.6,-79.92589, 43.25756,279.61
5.7,-79.92589, 43.25756,280.38
5.8,-79.92589, 43.25756,280.38
5.9,-79.92589, 43.25756,280.49
6.0,-79.92589, 43.25756,279.51
6.1,-79.92589, 43.25756,280.44
6.2,-79.92589, 43.25756,280.04
6.3,-79.92589, 43.25756,280.44
6.4,-79.92589, 43.25756,279.96
6.5,-79.92589, 43.25756,279.90
6.6,-79.92589, 43.25756,279.75
6.7,-79.92589, 43.25756,279.31
6.8,-79.92589, 43.25756,280.25
6.9,-79.92589, 43.25756,279.85
7.0,-79.92589, 43.25756,278.97
7.1,-79.92589, 43.25756,279.17
7.2,-79.92589, 43.25756,280.25
7.3,-79.92589, 43.25756,279.27
7.4,-79.92589, 43.25756,279.85
7.5,-79.92589, 43.25756,279.61
7.6,-79.92589, 43.25756,279.22
7.7,-79.92589, 43.25756,280.20
7.8,-79.92589, 43.25756,279.85
7.9,-79.92589, 43.25756,279.80
8.0,-79.92589, 43.25756,280.01
8.1,-79.92589, 43.25756,280.20
8.2,-79.92589, 43.25756,279.99
8.3,-79.92589, 43.25756,279.80
8.4,-79.92589, 43.25756,278.84
8.5,-79.92589, 43.25756,280.44
8.6,-79.92589, 43.25756,279.22
8.7,-79.92589, 43.25756,280.25
8.8,-79.92589, 43.25756,279.96
8.9,-79.92589, 43.25756,279.85
9.0,-79.92589, 43.25756,279.56
9.1,-79.92589, 43.25756,279.85
9.2,-79.92589, 43.25756,279.85
9.3,-79.92589, 43.25756,279.85
9.4,-79.92589, 43.25756,279.66
9.5,-79.92589, 43.25756,279.90
9.6,-79.92589, 43.25756,280.33
9.7,-79.92589, 43.25756,281.02
9.8,-79.92589, 43.25756,279.22
9.9,-79.92589, 43.25756,279.27
10.0,-79.92589, 43.25756,279.85
10.1,-79.92589, 43.25756,279.17
10.2,-79.92589, 43.25756,280.15
10.3,-79.92589, 43.25756,279.61
10.4,-79.92589, 43.25756,279.56
10.5,-79.92589, 43.25756,280.15
10.6,-79.92589, 43.25756,280.15
10.7,-79.92589, 43.25756,279.31
10.8,-79.92589, 43.25756,279.61
10.9,-79.92589, 43.25756,279.90
11.0,-79.92589, 43.25756,279.46
11.1,-79.92589, 43.25756,279.51
11.2,-79.92589, 43.25756,280.44
11.3,-79.92589, 43.25756,279.56
11.4,-79.92589, 43.25756,279.85
11.5,-79.92589, 43.25756,281.13
11.6,-79.92589, 43.25756,279.22
11.7,-79.92589, 43.25756,279.02
11.8,-79.92589, 43.25756,279.75
11.9,-79.92589, 43.25756,279.12
12.0,-79.92589, 43.25756,279.85
12.1,-79.92589, 43.25756,279.80
12.2,-79.92589, 43.25756,279.80
12.3,-79.92589, 43.25756,279.85
12.4,-79.92589, 43.25756,279.75
12.5,-79.92589, 43.25756,280.04
12.6,-79.92589, 43.25756,279.51
12.7,-79.92589, 43.25756,279.51
12.8,-79.92589, 43.25756,280.44
12.9,-79.92589, 43.25756,279.80
13.0,-79.92589, 43.25756,279.51
13.1,-79.92589, 43.25756,279.66
13.2,-79.92589, 43.25756,279.85
13.3,-79.92589, 43.25756,279.80
13.4,-79.92589, 43.25756,279.66
13.5,-79.92589, 43.25756,280.20
13.6,-79.92589, 43.25756,279.51
13.7,-79.92589, 43.25756,279.75
13.8,-79.92589, 43.25756,279.96
13.9,-79.92589, 43.25756,280.62
14.0,-79.92589, 43.25756,279.80
14.1,-79.92589, 43.25756,279.85
14.2,-79.92589, 43.25756,280.49
14.3,-79.92589, 43.25756,279.85
14.4,-79.92589, 43.25756,280.04
14.5,-79.92589, 43.25756,280.33
14.6,-79.92589, 43.25756,279.22
14.7,-79.92589, 43.25756,280.33
14.8,-79.92589, 43.25756,279.70
14.9,-79.92589, 43.25756,280.15
15.0,-79.92589, 43.25756,279.85
15.1,-79.92589, 43.25756,279.56
15.2,-79.92589, 43.25756,280.62
15.3,-79.92589, 43.25756,280.33
15.4,-79.92589, 43.25756,279.85
15.5,-79.92589, 43.25756,280.09
15.6,-79.92589, 43.25756,279.46
15.7,-79.92589, 43.25756,280.20
15.8,-79.92589, 43.25756,279.51
15.9,-79.92589, 43.25756,280.09
16.0,-79.92589, 43.25756,283.96
16.1,-79.92589, 43.25756,271.67
16.2,-79.92589, 43.25756,272.32
16.3,-79.92589, 43.25756,277.42
16.4,-79.92589, 43.25756,281.56
16.5,-79.92589, 43.25756,291.08
16.6,-79.92589, 43.25756,289.84
16.7,-79.92589, 43.25756,285.19
16.8,-79.92589, 43.25756,284.68
16.9,-79.92589, 43.25756,283.81
17.0,-79.92589, 43.25756,281.79
17.1,-79.92589, 43.25756,277.50
17.2,-79.92589, 43.25756,267.92
17.3,-79.92589, 43.25756,266.58
17.4,-79.92589, 43.25756,257.38
17.5,-79.92589, 43.25756,263.05
17.6,-79.92589, 43.25756,251.09
17.7,-79.92589, 43.25756,263.18
17.8,-79.92589, 43.25756,267.55
17.9,-79.92589, 43.25756,250.92
18.0,-79.92589, 43.25756,238.53
18.1,-79.92589, 43.25756,232.10
18.2,-79.92589, 43.25756,246.39
18.3,-79.92589, 43.25756,252.00
18.4,-79.92589, 43.25756,279.51
18.5,-79.92589, 43.25756,279.76
18.6,-79.92589, 43.25756,280.54
18.7,-79.92589, 43.25756,279.93
18.8,-79.92589, 43.25756,280.14
18.9,-79.92589, 43.25756,280.59
19.0,-79.92589, 43.25756,281.05
19.1,-79.92589, 43.25756,281.62
