0.1,-79.92339,43.25756,270.0
0.2,-79.92341,43.25756,270.0
0.3,-79.92342,43.25756,270.0
0.4,-79.92343,43.25756,270.0
0.5,-79.92345,43.25756,270.0
0.6,-79.92346,43.25756,270.0
0.7,-79.92348,43.25756,270.0
0.8,-79.92349,43.25756,270.0
0.9,-79.92351,43.25756,270.0
1.0,-79.92352,43.25756,270.0
1.1,-79.92354,43.25756,270.0
1.2,-79.92355,43.25756,270.0
1.3,-79.92357,43.25756,270.0
1.4,-79.92358,43.25756,270.0
1.5,-79.9236,43.25756,270.0
1.6,-79.92361,43.25756,270.0
1.7,-79.92363,43.25756,270.0
1.8,-79.92364,43.25756,270.0
1.9,-79.92366,43.25756,270.0
2.0,-79.92367,43.25756,270.0
2.1,-79.92369,43.25756,270.0
2.2,-79.9237,43.25756,270.0
2.3,-79.92372,43.25756,270.0
2.4,-79.92373,43.25756,270.0
2.5,-79.92375,43.25756,270.0
2.6,-79.92376,43.25756,270.0
2.7,-79.92378,43.25756,270.0
2.8,-79.92379,43.25756,270.0
2.9,-79.92381,43.25756,270.0
3.0,-79.92382,43.25756,270.0
3.1,-79.92384,43.25756,270.0
3.2,-79.92385,43.25756,270.0
3.3,-79.92387,43.25756,270.0
3.4,-79.92388,43.25756,270.0
3.5,-79.9239,43.25756,270.0
3.6,-79.92391,43.25756,270.0
3.7,-79.92393,43.25756,270.0
3.8,-79.92394,43.25756,270.0
3.9,-79.92396,43.25756,270.0
4.0,-79.92397,43.25756,270.0
4.1,-79.92399,43.25756,270.0
4.2,-79.924,43.25756,270.0
4.3,-79.92402,43.25756,270.0
4.4,-79.92403,43.25756,270.0
4.5,-79.92405,43.25756,270.0
4.6,-79.92406,43.25756,270.0
4.7,-79.92408,43.25756,270.0
4.8,-79.92409,43.25756,270.0
4.9,-79.92411,43.25756,270.0
5.0,-79.92412,43.25756,270.0
5.1,-79.92414,43.25756,270.0
5.2,-79.92415,43.25756,270.0
5.3,-79.92417,43.25756,270.0
5.4,-79.92418,43.25756,270.0
5.5,-79.9242,43.25756,270.0
5.6,-79.92421,43.25756,270.0
5.7,-79.92423,43.25756,270.0
5.8,-79.92424,43.25756,270.0
5.9,-79.92426,43.25756,270.0
6.0,-79.92427,43.25756,270.0
6.1,-79.92429,43.25756,270.0
6.2,-79.9243,43.25756,270.0
6.3,-79.92432,43.25756,270.0
6.4,-79.92433,43.25756,270.0
6.5,-79.92435,43.25756,270.0
6.6,-79.92436,43.25756,270.0
6.7,-79.92438,43.25756,270.0
6.8,-79.92439,43.25756,270.0
6.9,-79.92441,43.25756,270.0
7.0,-79.92442,43.25756,270.0
7.1,-79.92444,43.25756,270.0
7.2,-79.92445,43.25756,270.0
7.3,-79.92447,43.25756,270.0
7.4,-79.92448,43.25756,270.0
7.5,-79.9245,43.25756,270.0
7.6,-79.92451,43.25756,270.0
7.7,-79.92453,43.25756,270.0
7.8,-79.92454,43.25756,270.0
7.9,-79.92456,43.25756,270.0
8.0,-79.92457,43.25756,270.0
8.1,-79.92459,43.25756,270.0
8.2,-79.9246,43.25756,270.0
8.3,-79.92462,43.25756,270.0
8.4,-79.92463,43.25756,270.0
8.5,-79.92465,43.25756,270.0
8.6,-79.92466,43.25756,270.0
8.7,-79.92468,43.25756,270.0
8.8,-79.92469,43.25756,270.0
8.9,-79.92471,43.25756,270.0
9.0,-79.92472,43.25756,270.0
9.1,-79.92474,43.25756,270.0
9.2,-79.92475,43.25756,270.0
9.3,-79.92477,43.25756,270.0
9.4,-79.92478,43.25756,270.0
9.5,-79.9248,43.25756,270.0
9.6,-79.92481,43.25756,270.0
9.7,-79.92483,43.25756,270.0
9.8,-79.92484,43.25756,270.0
9.9,-79.92486,43.25756,270.0
10.0,-79.92488,43.25756,270.0
10.1,-79.92489,43.25756,270.0
10.2,-79.9249,43.25756,270.0
10.3,-79.92492,43.25756,270.0
10.4,-79.92493,43.25756,270.0
10.5,-79.92495,43.25756,270.0
10.6,-79.92497,43.25756,270.0
10.7,-79.92498,43.25756,270.0
10.8,-79.92499,43.25756,270.0
10.9,-79.92501,43.25756,270.0
11.0,-79.92502,43.25756,270.0
11.1,-79.92504,43.25756,270.0
11.2,-79.92506,43.25756,270.0
11.3,-79.92507,43.25756,270.0
11.4,-79.92508,43.25756,270.0
11.5,-79.9251,43.25756,270.0
11.6,-79.92511,43.25756,270.0
11.7,-79.92513,43.25756,270.0
11.8,-79.92515,43.25756,270.0
11.9,-79.92516,43.25756,270.0
12.0,-79.92517,43.25756,270.0
12.1,-79.92519,43.25756,270.0
12.2,-79.9252,43.25756,270.0
12.3,-79.92522,43.25756,270.0
12.4,-79.92524,43.25756,270.0
12.5,-79.92525,43.25756,270.0
12.6,-79.92526,43.25756,270.0
12.7,-79.92528,43.25756,270.0
12.8,-79.92529,43.25756,270.0
12.9,-79.92531,43.25756,270.0
13.0,-79.92533,43.25756,270.0
13.1,-79.92534,43.25756,270.0
13.2,-79.92535,43.25756,270.0
13.3,-79.92537,43.25756,270.0
13.4,-79.92538,43.25756,270.0
13.5,-79.9254,43.25756,270.0
13.6,-79.92542,43.25756,270.0
13.7,-79.92543,43.25756,270.0
13.8,-79.92544,43.25756,270.0
13.9,-79.92546,43.25756,270.0
14.0,-79.92547,43.25756,270.0
14.1,-79.92549,43.25756,270.0
14.2,-79.92551,43.25756,270.0
14.3,-79.92552,43.25756,270.0
14.4,-79.92553,43.25756,270.0
14.5,-79.92555,43.25756,270.0
14.6,-79.92556,43.25756,270.0
14.7,-79.92558,43.25756,270.0
14.8,-79.9256,43.25756,270.0
14.9,-79.92561,43.25756,270.0
15.0,-79.92562,43.25756,270.0
15.1,-79.92564,43.25756,270.0
15.2,-79.92565,43.25756,270.0
15.3,-79.92567,43.25756,270.0
15.4,-79.92569,43.25756,270.0
15.5,-79.9257,43.25756,270.0
15.6,-79.92571,43.25756,270.0
15.7,-79.92573,43.25756,270.0
15.8,-79.92574,43.25756,270.0
15.9,-79.92576,43.25756,270.0
16.0,-79.92578,43.25756,270.0
16.1,-79.92579,43.25756,270.0
16.2,-79.9258,43.25756,270.0
16.3,-79.92582,43.25756,270.0
16.4,-79.92583,43.25756,270.0
16.5,-79.92585,43.25756,270.0
16.6,-79.92587,43.25756,270.0
16.7,-79.92588,43.25756,270.0
16.8,-79.92589,43.25756,270.0
16.9,-79.92591,43.25756,270.0
17.0,-79.92592,43.25756,270.0
17.1,-79.92594,43.25756,270.0
17.2,-79.92596,43.25756,270.0
17.3,-79.92597,43.25756,270.0
17.4,-79.92598,43.25756,270.0
17.5,-79.926,43.25756,270.0
17.6,-79.92601,43.25756,270.0
17.7,-79.92603,43.25756,270.0
17.8,-79.92605,43.25756,270.0
17.9,-79.92606,43.25756,270.0
18.0,-79.92607,43.25756,270.0
18.1,-79.92609,43.25756,270.0
18.2,-79.9261,43.25756,270.0
18.3,-79.92612,43.25756,270.0
18.4,-79.92614,43.25756,270.0
18.5,-79.92615,43.25756,270.0
18.6,-79.92616,43.25756,270.0
18.7,-79.92618,43.25756,270.0
18.8,-79.92619,43.25756,270.0
18.9,-79.92621,43.25756,270.0
19.0,-79.92623,43.25756,270.0
19.1,-79.92624,43.25756,270.0
19.2,-79.92625,43.25756,270.0
19.3,-79.92627,43.25756,270.0
19.4,-79.92628,43.25756,270.0
19.5,-79.9263,43.25756,270.0
19.6,-79.92632,43.25756,270.0
19.7,-79.92633,43.25756,270.0
19.8,-79.92634,43.25756,270.0
19.9,-79.92636,43.25756,270.0
20.0,-79.92637,43.25756,270.0
20.1,-79.92639,43.25756,270.0
20.2,-79.9264,43.25756,270.0
20.3,-79.92642,43.25756,270.0
20.4,-79.92643,43.25756,270.0
20.5,-79.92645,43.25756,270.0
20.6,-79.92646,43.25756,270.0
20.7,-79.92648,43.25756,270.0
20.8,-79.92649,43.25756,270.0
20.9,-79.92651,43.25756,270.0
21.0,-79.92652,43.25756,270.0
21.1,-79.92654,43.25756,270.0
21.2,-79.92655,43.25756,270.0
21.3,-79.92657,43.25756,270.0
21.4,-79.92658,43.25756,270.0
21.5,-79.9266,43.25756,270.0
21.6,-79.92661,43.25756,270.0
21.7,-79.92663,43.25756,270.0
21.8,-79.92664,43.25756,270.0
21.9,-79.92666,43.25756,270.0
22.0,-79.92667,43.25756,270.0
22.1,-79.92669,43.25756,270.0
22.2,-79.9267,43.25756,270.0
22.3,-79.92672,43.25756,270.0
22.4,-79.92673,43.25756,270.0
22.5,-79.92675,43.25756,270.0
22.6,-79.92676,43.25756,270.0
22.7,-79.92678,43.25756,270.0
22.8,-79.92679,43.25756,270.0
22.9,-79.92681,43.25756,270.0
23.0,-79.92682,43.25756,270.0
23.1,-79.92684,43.25756,270.0
23.2,-79.92685,43.25756,270.0
23.3,-79.92687,43.25756,270.0
23.4,-79.92688,43.25756,270.0
23.5,-79.9269,43.25756,270.0
23.6,-79.92691,43.25756,270.0
23.7,-79.92693,43.25756,270.0
23.8,-79.92694,43.25756,270.0
23.9,-79.92696,43.25756,270.0
24.0,-79.92697,43.25756,270.0
24.1,-79.92699,43.25756,270.0
24.2,-79.927,43.25756,270.0
24.3,-79.92702,43.25756,270.0
